date,halving_era,open,high,low,close,daily_change,daily_pct_change,daily_range,ma_7,ma_30,ma_200,volatility_30d,macd,macd_signal,rsi_14,is_interpolated,move_class,rsi_zone,range_band,trend,close_minmax,close_zscore,pct_zscore,range_pct
2021-07-19,Post-Halving 3 (6.25 BTC/block),31848.2,31942.8,30493.7,30783.4,-1064.7999999999993,-3.3433600643050445,1449.0999999999983,31897.31428571429,33326.18,44668.9385,4.077963278961458,-1057.003029083524,-938.306404052485,38.27019151621712,False,Fall,Neutral,Medium,Below 200-MA,0.2459227407465165,0.3133634329176313,-0.5476413843909417,4.550021665274642
2021-07-20,Post-Halving 3 (6.25 BTC/block),30768.3,31061.8,29324.3,29702.2,-1066.0999999999983,-3.4649298141268727,1737.5,31485.64285714286,33130.65,44670.7475,4.1150894699292975,-1192.6390471541963,-989.1729326728274,35.02505041937073,False,Fall,Neutral,Medium,Below 200-MA,0.23728504832378275,0.2778462765692212,-0.5657147982219681,5.64704582313615
2021-07-21,Post-Halving 3 (6.25 BTC/block),29702.4,32811.3,29511.5,31841.7,2139.2999999999997,7.202448287007107,3299.800000000003,31339.985714285714,33142.04666666667,44668.9625,3.804317195867127,-1114.6428898345875,-1014.2669241051794,44.969240026376085,False,Large Rise,Neutral,High,Below 200-MA,0.25437748537376315,0.34812832985022696,1.0201726383844638,11.109539969834097
2021-07-22,Post-Halving 3 (6.25 BTC/block),31845.0,32596.5,31740.3,32163.4,318.40000000000146,0.9998429894802996,856.2000000000007,31401.785714285717,33130.95,44664.039,3.766024831804471,-1015.169628232794,-1014.4474649307024,46.300064152932,False,Flat,Neutral,Low,Below 200-MA,0.25694754239595463,0.3586960964033934,0.09804972098917666,2.688648139425344
2021-07-23,Post-Halving 3 (6.25 BTC/block),32145.2,32885.9,32039.8,32647.7,502.5,1.5632193920087605,846.1000000000022,31530.67142857143,33106.5,44670.3425,3.742610443352795,-887.032233778591,-988.96441870028,48.32604326712647,False,Rise,Neutral,Low,Below 200-MA,0.2608166086559712,0.37460523330640394,0.18180521839255803,2.6321192588629163
2021-07-24,Post-Halving 3 (6.25 BTC/block),32628.6,34516.8,32605.8,34124.6,1496.0,4.584934689199047,1911.000000000004,31872.957142857143,33084.07,44669.4135,3.754591457770839,-658.7156742058833,-922.9146698014008,54.022769035113605,False,Rise,Neutral,Medium,Below 200-MA,0.27261554311688074,0.423121038163014,0.6310346617837254,5.85682499402366
2021-07-25,Post-Halving 3 (6.25 BTC/block),34125.4,34818.6,33889.3,34587.3,461.9000000000015,1.353537247915047,929.2999999999956,32264.32857142857,33177.96,44662.058,3.384440109343432,-435.4179061736395,-825.4153170758486,55.67157294970475,False,Rise,Neutral,Low,Below 200-MA,0.27631204726412356,0.43832062033320407,0.15063239646328092,2.7231915230297536
2021-07-26,Post-Halving 3 (6.25 BTC/block),34588.5,40533.9,34491.2,37115.7,2527.199999999997,7.306474695346711,6042.700000000004,33168.94285714285,33366.98,44649.2595,3.602298573944732,-53.81175849967258,-671.0946053606134,63.39628543155134,False,Large Rise,Neutral,High,Below 200-MA,0.2965114012427028,0.5213779437805958,1.035637935714042,17.470257455512684
2021-07-27,Post-Halving 3 (6.25 BTC/block),37129.9,38771.1,36422.4,38284.4,1154.5,3.109353916924096,2348.699999999997,34394.97142857143,33548.29333333333,44637.0955,3.563838546209752,339.0102860710904,-469.0736270742728,66.31801259060019,False,Rise,Neutral,Medium,Below 200-MA,0.3058481300019046,0.5597694537920526,0.4116644485726554,6.325629748531498
2021-07-28,Post-Halving 3 (6.25 BTC/block),38357.2,40883.8,38146.4,40102.8,1745.6000000000058,4.550905696974769,2737.400000000001,35575.12857142857,33728.70666666667,44635.541,3.5209887668185007,787.9710299818471,-217.6646956630488,70.29145515434574,False,Rise,Overbought,Medium,Below 200-MA,0.32037530342171494,0.6195034503735813,0.6259756725234569,7.136600168938299
2021-07-29,Post-Halving 3 (6.25 BTC/block),40102.4,40627.7,39324.9,39560.9,-541.5,-1.3502932492818385,1302.7999999999956,36631.91428571429,33839.090000000004,44641.0705,3.452339626917641,1087.5126837013086,43.3707802098227,67.72728234033474,False,Fall,Neutral,Medium,Below 200-MA,0.31604607152763486,0.6017021675163824,-0.25133805734129894,3.2486833705713267
2021-07-30,Post-Halving 3 (6.25 BTC/block),39564.4,41497.5,38371.4,41175.5,1611.0999999999983,4.07209511581118,3126.0999999999985,37850.17142857143,34051.293333333335,44674.597,3.418409378386269,1438.6030085960228,322.4172258870627,71.10900325305123,False,Rise,Overbought,Medium,Below 200-MA,0.32894508945747747,0.654741383794724,0.5547923247521016,7.901295103679061
2021-07-31,Post-Halving 3 (6.25 BTC/block),41202.8,42312.5,41029.4,41980.2,777.3999999999942,1.8867649771374615,1283.0999999999983,38972.40000000001,34333.79666666667,44716.25399999999,3.322032146752229,1761.4720322759822,610.2281871648466,72.64735379652797,False,Rise,Overbought,Medium,Below 200-MA,0.3353738270569723,0.681175582567907,0.2299057801013943,3.11410874989078
2021-08-01,Post-Halving 3 (6.25 BTC/block),41980.9,42577.9,40668.4,41092.3,-888.5999999999985,-2.116676869719321,1909.5,39901.68571428571,34588.01,44735.8905,3.361173681814989,1923.5287085804885,872.888291447975,68.32437421164852,False,Fall,Neutral,Medium,Below 200-MA,0.3282804057638302,0.6520082840831187,-0.3652740352123331,4.54849705461293
2021-08-02,Post-Halving 3 (6.25 BTC/block),41086.4,41201.4,38699.6,39210.5,-1875.9000000000012,-4.5657443825694175,2501.800000000003,40200.94285714285,34741.85,44737.58,3.4577745160120865,1878.460535217011,1074.0027402017822,60.154330598646325,False,Fall,Neutral,Medium,Below 200-MA,0.31324673058708186,0.5901916129617367,-0.729369632387899,6.089119513999773
2021-08-03,Post-Halving 3 (6.25 BTC/block),39213.1,39774.4,37715.5,38322.7,-890.4000000000015,-2.2706697506700606,2058.900000000001,40206.41428571429,34823.723333333335,44746.0325,3.4369008176300127,1750.922102693301,1209.386612700086,56.709028718989565,False,Fall,Neutral,Medium,Below 200-MA,0.30615410819260996,0.561027599452563,-0.38816769970151505,5.25054127319697
2021-08-04,Post-Halving 3 (6.25 BTC/block),38332.6,39953.3,37528.7,39833.8,1501.2000000000044,3.916248832586374,2424.600000000006,40167.985714285714,35012.52333333333,44764.50600000001,3.3609839694079198,1751.5888908562774,1317.8270683313244,60.82208327285153,False,Rise,Neutral,Medium,Below 200-MA,0.31822626599874476,0.6106668659694727,0.5316231204485855,6.325164481407485
2021-08-05,Post-Halving 3 (6.25 BTC/block),39835.5,41402.7,37349.2,40926.5,1091.0,2.7387631635099345,4053.5,40363.07142857143,35251.183333333334,44788.0675,3.367193974526244,1819.3171278403024,1418.12508023312,63.52107522645792,False,Rise,Neutral,High,Below 200-MA,0.32695583176855714,0.6465617945135974,0.3565698213465374,10.175597143251622
2021-08-06,Post-Halving 3 (6.25 BTC/block),40930.8,43274.9,39925.2,42482.8,1552.0,3.7917656141585305,3349.7000000000044,40549.82857142857,35525.60666666667,44818.15699999999,3.412203395649139,1975.7968904022564,1529.6594422669473,67.007298417919,False,Rise,Neutral,High,Below 200-MA,0.3393890917736445,0.6976858700084464,0.5131165698884188,8.183812678960598
2021-08-07,Post-Halving 3 (6.25 BTC/block),42478.6,44553.1,42478.6,43644.2,1165.5999999999983,2.743969904846202,2074.5,40787.54285714286,35890.85,44852.9475,3.275931755597856,2168.5260845416487,1657.4327707218877,69.3605447271415,False,Rise,Neutral,Medium,Below 200-MA,0.348667500929918,0.7358375768000144,0.35734389212499496,4.883635524711267
2021-08-08,Post-Halving 3 (6.25 BTC/block),43599.7,45299.5,43322.1,44260.3,660.6000000000058,1.515148040009463,1977.4000000000012,41240.11428571429,36237.15,44899.207,3.240552746563464,2343.959771294263,1794.738170836363,70.56015213563364,False,Rise,Overbought,Medium,Below 200-MA,0.353589515637323,0.7560763115634769,0.17465859318872587,4.535352307470008
2021-08-09,Post-Halving 3 (6.25 BTC/block),44256.1,46464.2,42818.1,45719.2,1463.0999999999983,3.3059849376696064,3646.099999999999,42169.92857142857,36646.73666666666,44973.519,3.240239698127505,2571.0755113848427,1950.005638946059,73.23267858514626,False,Rise,Overbought,High,Above 200-MA,0.3652446483375877,0.8040008208094029,0.44089699873549754,8.238638289410948
2021-08-10,Post-Halving 3 (6.25 BTC/block),45732.6,46653.9,44680.4,45726.5,-6.099999999998545,-0.0133384063009724,1973.5,43227.61428571429,37021.83666666666,45037.7725,3.2232836030683565,2720.297524146576,2104.0640159861623,73.24576621451394,False,Flat,Overbought,Medium,Above 200-MA,0.3653029679405159,0.8042406240292915,-0.052576949532802925,4.315302431963195
2021-08-11,Post-Halving 3 (6.25 BTC/block),45711.7,46760.8,45255.6,46371.3,659.6000000000058,1.442956617233675,1505.2000000000044,44161.542857142864,37471.92333333333,45109.1995,3.0384273033166678,2857.6458529582305,2254.780383380576,74.43479457268414,False,Rise,Overbought,Medium,Above 200-MA,0.3704542665662824,0.8254221467942332,0.16392610866202711,3.2928112496363173
2021-08-12,Post-Halving 3 (6.25 BTC/block),46353.1,46353.1,43837.0,44249.3,-2103.799999999996,-4.538639271159848,2516.0999999999985,44636.228571428575,37860.77,45169.54150000001,3.194691169605556,2763.412824500607,2356.5068716045826,64.30603098622771,False,Fall,Neutral,Medium,Below 200-MA,0.3535016367835956,0.7557149642458367,-0.7253399959350874,5.4281159188921535
2021-08-13,Post-Halving 3 (6.25 BTC/block),44249.9,47830.3,43904.9,47588.1,3338.199999999997,7.543971850783837,3925.4000000000015,45365.55714285715,38351.66333333334,45245.045,3.4049327315185915,2924.4346646035992,2470.092430204386,70.9940467946654,False,Large Rise,Overbought,High,Above 200-MA,0.3801752655858739,0.8653937300764615,1.0709459328119855,8.870980499390962
2021-08-14,Post-Halving 3 (6.25 BTC/block),47582.4,48128.1,46056.9,47049.8,-532.5999999999985,-1.1193214297723495,2071.199999999997,45852.07142857143,38862.29666666666,45316.61350000001,3.318979503557476,2974.3231756289824,2570.9385792893054,68.75718478546267,False,Fall,Neutral,Medium,Above 200-MA,0.3758747940439228,0.8477107063413996,-0.21700016256551627,4.352869968727926
2021-08-15,Post-Halving 3 (6.25 BTC/block),47049.8,47365.0,45607.2,46886.0,-163.8000000000029,-0.348141756181754,1757.800000000003,46227.17142857142,39366.98,45398.042,3.327440224337388,2966.4475284194705,2650.0403691153388,68.05451960269305,False,Flat,Neutral,Medium,Above 200-MA,0.3745661980220547,0.8423299162841764,-0.10235116970910249,3.7360413859357595
2021-08-16,Post-Halving 3 (6.25 BTC/block),46883.8,48053.0,45686.2,46069.8,-814.0,-1.736207389332776,2366.800000000003,46277.25714285715,39845.02,45460.706,3.366189249058136,2861.3615082021206,2692.3045969326954,64.5164359848809,False,Fall,Neutral,Medium,Above 200-MA,0.36804558707548124,0.8155179453152787,-0.30871076697184047,5.048225613111571
2021-08-17,Post-Halving 3 (6.25 BTC/block),46069.5,47095.9,44593.1,44776.7,-1292.800000000003,-2.806194988007256,2502.800000000003,46141.57142857143,40275.98666666666,45512.1485,3.445643587387172,2643.267771471117,2682.49723184038,59.25998230082735,False,Fall,Neutral,Medium,Below 200-MA,0.3577150283704895,0.7730399256388735,-0.4677826470509912,5.432661522265279
2021-08-18,Post-Halving 3 (6.25 BTC/block),44777.7,46021.5,44242.5,44621.8,-155.89999999999418,-0.3481643764641645,1779.0,45891.642857142855,40737.26666666667,45562.2485,3.3516130773569404,2429.9172054115406,2631.981226554612,58.643604316601575,False,Flat,Neutral,Medium,Below 200-MA,0.3564775343302737,0.7679514984113776,-0.10235453259934103,3.9729597545206654
2021-08-19,Post-Halving 3 (6.25 BTC/block),44600.5,46854.7,43994.6,46623.0,2022.5,4.534702525756438,2860.0999999999985,46230.74285714286,41301.293333333335,45630.333,3.276974185657456,2394.710725388672,2584.527126321424,63.87184049745825,False,Rise,Neutral,Medium,Above 200-MA,0.37246509451929943,0.8336904304169623,0.6235667951568993,6.412708377708768
2021-08-20,Post-Halving 3 (6.25 BTC/block),46621.6,49303.9,46363.9,49303.9,2682.300000000003,5.753341798651276,2940.0,46475.857142857145,41883.36666666667,45709.0455,3.200805890595224,2553.6981188136124,2578.361324819862,69.44465418188317,False,Large Rise,Neutral,Medium,Above 200-MA,0.3938827689700087,0.9217573416770924,0.8047382783757865,6.306089881085162
2021-08-21,Post-Halving 3 (6.25 BTC/block),49324.9,49793.7,48330.0,49209.2,-115.70000000000437,-0.2345671253261625,1463.699999999997,46784.34285714286,42451.560000000005,45776.945,3.2155793251664724,2641.6045026216016,2591.00996038021,69.03953705482547,False,Flat,Neutral,Low,Above 200-MA,0.3931262119292827,0.9186464697697723,-0.08546636648159257,2.9674667358676796
2021-08-22,Post-Halving 3 (6.25 BTC/block),49197.8,49466.5,48138.8,48713.8,-484.0,-0.9837838277321342,1327.699999999997,47045.45714285714,42987.09666666667,45833.938,3.246658246256349,2640.85418221337,2600.9788047468423,66.8427556831126,False,Flat,Neutral,Low,Above 200-MA,0.38916846791686854,0.9023727005735068,-0.19685018960819792,2.698697909256099
2021-08-23,Post-Halving 3 (6.25 BTC/block),48719.2,50498.9,48653.6,49563.3,844.1000000000058,1.732581815793375,1845.300000000003,47544.52857142856,43501.72,45895.287,3.191179153345978,2677.9375017543425,2616.3705441483426,68.68294276236195,False,Rise,Neutral,Medium,Above 200-MA,0.395955112120635,0.9302785684221698,0.2069838271909733,3.787623770505269
2021-08-24,Post-Halving 3 (6.25 BTC/block),49564.0,49858.1,47847.2,48201.0,-1363.0,-2.7499798240658544,2010.9000000000012,48033.71428571428,43955.51,45947.092,3.275440743430436,2567.800074024286,2606.656450123532,62.675679618541054,False,Fall,Neutral,Medium,Above 200-MA,0.3850717155358309,0.8855273456202467,-0.4594253055003094,4.05717859736906
2021-08-25,Post-Halving 3 (6.25 BTC/block),48204.4,49156.5,47144.0,49076.2,871.7999999999956,1.808548597223481,2012.5,48670.057142857135,44354.193333333336,45992.1695,3.0667701297047563,2522.0639118537365,2589.7379424695728,64.80540205348765,False,Rise,Neutral,Medium,Above 200-MA,0.39206367669785136,0.9142774522019416,0.21827758308180698,4.174930089369435
2021-08-26,Post-Halving 3 (6.25 BTC/block),49091.3,49353.7,46470.3,47263.7,-1827.6000000000056,-3.722859243898625,2883.399999999994,48761.58571428571,44653.50333333333,46034.34650000001,3.1552514576916755,2312.902372696146,2534.370828514888,57.4893933615746,False,Fall,Neutral,Medium,Above 200-MA,0.3775836382995857,0.8547372691816925,-0.6040604008928437,5.873545821764741
2021-08-27,Post-Halving 3 (6.25 BTC/block),47267.7,49165.8,46382.3,48999.3,1731.6000000000058,3.663389587392672,2783.5,48718.07142857143,44950.05333333334,46056.0035,3.122352590946894,2261.123931786969,2479.721449169304,61.92231313105994,False,Rise,Neutral,Medium,Above 200-MA,0.39144932362042983,0.9117513059540757,0.49403128706828653,5.88879932808239
2021-08-28,Post-Halving 3 (6.25 BTC/block),48997.4,49304.6,48417.0,48972.1,-25.30000000000291,-0.0516353928984046,887.5999999999985,48684.2,45263.76,46066.4615,3.1016196029035017,2192.6191825642527,2422.300995848294,61.81352537274876,False,Flat,Neutral,Low,Above 200-MA,0.391232023182122,0.91085779258682,-0.05827044884715612,1.8115246931469802
2021-08-29,Post-Halving 3 (6.25 BTC/block),48971.8,49649.3,47865.8,48912.4,-59.400000000001455,-0.1212942959009092,1783.5,48712.57142857143,45521.65666666667,46084.876,3.041178440201631,2109.1978641411697,2359.6803695068693,61.55789835629477,False,Flat,Neutral,Medium,Above 200-MA,0.3907550806759833,0.9088966621447186,-0.06862643117684543,3.641891864297412
2021-08-30,Post-Halving 3 (6.25 BTC/block),48914.6,49396.4,47440.7,48407.4,-507.1999999999971,-1.0369092254664192,1955.7000000000044,48547.44285714285,45735.89666666666,46088.3645,3.046082126847855,1979.5179381499693,2283.6478832354896,59.32304811501349,False,Fall,Neutral,Medium,Above 200-MA,0.38672064239122517,0.8923075352894216,-0.2047481847887162,3.9981927686212386
2021-08-31,Post-Halving 3 (6.25 BTC/block),48405.5,48465.9,46719.4,46958.8,-1446.699999999997,-2.988709960644962,1746.5,48369.98571428571,45931.44666666667,46083.401000000005,3.0761647835793235,1739.800412793331,2174.878389147058,53.34078103269,False,Fall,Neutral,Medium,Above 200-MA,0.3751477962539961,0.8447213785318312,-0.4949166062445755,3.6080610674406834
2021-09-01,Post-Halving 3 (6.25 BTC/block),46949.1,49018.2,46556.8,48447.1,1498.0,3.190689491385351,2461.399999999994,48280.11428571429,46239.333333333336,46089.9305,2.9598951945005854,1650.885537795475,2070.079818876741,58.02424847442384,False,Rise,Neutral,Medium,Above 200-MA,0.38703780516331404,0.893611670608541,0.42375636698638053,5.24269900807469
2021-09-02,Post-Halving 3 (6.25 BTC/block),48445.8,50358.0,48320.3,49831.8,1386.0,2.8609291207906566,2037.699999999997,48646.985714285714,46622.97,46093.5235,2.927185369373005,1672.8697749020355,1990.6378100818,61.86008150918824,False,Rise,Neutral,Medium,Above 200-MA,0.3981001550502539,0.9390987279482039,0.37473187157065946,4.206143773041207
2021-09-03,Post-Halving 3 (6.25 BTC/block),49828.6,51017.4,48364.9,50250.6,422.0,0.8469031841151468,2652.5,48825.74285714286,46970.19666666667,46103.48,2.872144034989584,1704.4383962829452,1933.397927322029,62.96248041363968,False,Flat,Neutral,Medium,Above 200-MA,0.4014459426812573,0.9528562058234481,0.07531261412129078,5.323248094467836
2021-09-04,Post-Halving 3 (6.25 BTC/block),50251.2,50544.8,49519.1,50227.5,-23.69999999999709,-0.0471630528226133,1025.7000000000044,49005.08571428571,47280.23,46108.94350000001,2.8530229673102605,1707.9051122220262,1888.2993643020288,62.85456441755061,False,Flat,Neutral,Low,Above 200-MA,0.4012613970884297,0.9520973764564039,-0.057605559324052515,2.0411452860827293
2021-09-05,Post-Halving 3 (6.25 BTC/block),50228.0,51808.1,49513.6,51728.4,1500.4000000000017,2.9871784661941576,2294.5,49407.37142857143,47588.41666666666,46106.872,2.8269069467839696,1810.887808616215,1872.817053164866,66.83236462802472,False,Rise,Neutral,Medium,Above 200-MA,0.41325206723019914,1.0014015754605925,0.39350098698561925,4.56816914868201
2021-09-06,Post-Halving 3 (6.25 BTC/block),51724.4,52205.3,51046.4,52114.1,389.6999999999971,0.7534161826913354,1158.9000000000017,49936.9,47870.74666666667,46108.06050000001,2.800583146604516,1901.7034504222904,1878.594332616351,67.78702930359884,False,Flat,Neutral,Low,Above 200-MA,0.41633341940135005,1.0140717264073014,0.061414179132071686,2.2405286479881865
2021-09-07,Post-Halving 3 (6.25 BTC/block),52119.1,52913.0,43954.2,46502.9,-5616.199999999997,-10.775704108474624,8958.800000000003,49871.77142857143,47945.5,46063.241,3.48337834257912,1503.5663783282362,1803.588741758728,46.719108312809,False,Large Fall,Neutral,High,Above 200-MA,0.37150561721633024,0.8297451747034551,-1.6525859108188736,17.189091906805764
2021-09-08,Post-Halving 3 (6.25 BTC/block),46551.7,47348.1,44484.8,46076.9,-474.7999999999956,-1.0199412695991676,2863.299999999996,49533.17142857143,47957.42333333334,46016.076,3.4407919559010662,1140.518058273592,1670.974605061701,45.56137004652301,False,Fall,Neutral,Medium,Above 200-MA,0.36810230888106893,0.8157511785839372,-0.20222560915863647,6.150795781894101
2021-09-09,Post-Halving 3 (6.25 BTC/block),46072.3,47298.9,45613.2,46487.2,414.8999999999942,0.900541106044183,1685.7000000000044,49055.37142857142,47982.780000000006,45961.7375,3.443957887802662,875.8116188202548,1511.942007813412,46.92556924194521,False,Flat,Neutral,Medium,Above 200-MA,0.3713801901251011,0.829229433531914,0.08328680475243497,3.658814515446384
2021-09-10,Post-Halving 3 (6.25 BTC/block),46487.4,47025.4,44237.1,44618.1,-1869.300000000003,-4.021089585565127,2788.300000000003,48250.72857142857,47924.34,45914.0385,3.514949485474264,509.3377802876348,1311.4211623082567,41.78820853837037,False,Fall,Neutral,Medium,Below 200-MA,0.3564479750794744,0.7678299543136258,-0.648397420503452,5.997969342230374
2021-09-11,Post-Halving 3 (6.25 BTC/block),44596.7,45984.9,44305.2,45403.9,807.2000000000044,1.809999394574048,1679.7000000000044,47561.642857142855,47962.82666666667,45897.5725,3.426581807556861,279.0948836562311,1104.9559065778517,44.53733919610661,False,Rise,Neutral,Medium,Below 200-MA,0.3627257208302922,0.793643292695591,0.21849326881728132,3.766422179219549
2021-09-12,Post-Halving 3 (6.25 BTC/block),45402.7,46213.2,44775.8,45287.9,-114.79999999999563,-0.2528483988837572,1437.3999999999942,46641.57142857143,47886.15333333333,45879.586,3.1285688329057004,86.27102009994269,901.21892928227,44.205451695231226,False,Flat,Neutral,Medium,Below 200-MA,0.36179899837280316,0.7898327209822951,-0.08818418915416408,3.165891015292029
2021-09-13,Post-Halving 3 (6.25 BTC/block),45288.4,46815.7,43559.8,45162.3,-126.09999999999854,-0.278437745647889,3255.899999999994,45648.45714285714,47823.23666666667,45864.7685,3.12304492717034,-75.80432622023363,705.8142781817693,43.824647786514994,False,Flat,Neutral,Medium,Below 200-MA,0.36079558164297026,0.7857067916099677,-0.09198848137662577,7.189258176486681
2021-09-14,Post-Halving 3 (6.25 BTC/block),45133.2,46955.2,44786.9,46689.7,1556.5,3.4486807937394204,2168.299999999996,45675.142857142855,47816.693333333336,45870.584,3.188445028648589,-80.07869355119328,548.6356838351768,49.51967186273704,False,Rise,Neutral,Medium,Above 200-MA,0.3729979599323556,0.8358815091521073,0.4621111680704029,4.8042239415773675
2021-09-15,Post-Halving 3 (6.25 BTC/block),46656.4,48445.6,46603.8,48183.2,1526.7999999999956,3.2724342212429494,1841.799999999996,45976.042857142864,47887.14,45882.129,3.223325632779618,36.62462199920992,446.2334714679834,54.38887272575145,False,Rise,Neutral,Medium,Above 200-MA,0.38492951157252653,0.8849426199607926,0.43590911331831866,3.94758275392014
2021-09-16,Post-Halving 3 (6.25 BTC/block),48181.4,48493.4,47053.9,47672.8,-508.59999999999854,-1.055594067420205,1439.5,46145.41428571429,47983.676666666666,45894.1325,3.1825369011916367,86.92579945893522,374.3719370661738,52.524272680243946,False,Fall,Neutral,Low,Above 200-MA,0.38085193275957496,0.8681761044222907,-0.20752600477677263,2.9876674401324994
2021-09-17,Post-Halving 3 (6.25 BTC/block),47676.4,48166.7,46791.7,47246.8,-429.59999999999854,-0.9010747455764248,1375.0,46520.94285714287,48071.176666666666,45884.5205,3.187791824908918,91.36204049480148,317.76995775189937,50.95413167841784,False,Flat,Neutral,Low,Above 200-MA,0.3774486244243136,0.8541821083027729,-0.1845540758827413,2.8840264785092833
2021-09-18,Post-Halving 3 (6.25 BTC/block),47268.3,48790.4,46918.7,47908.3,640.0,1.353972958621317,1871.7000000000044,46878.71428571428,48114.02,45884.836,3.0916100697000832,146.56579583065468,283.52912536765047,53.28920641856729,False,Rise,Neutral,Medium,Above 200-MA,0.38273333912801166,0.8759122219954044,0.1506971722805921,3.959736229143008
2021-09-19,Post-Halving 3 (6.25 BTC/block),47908.6,48366.9,47130.9,47461.2,-447.4000000000015,-0.933861561389816,1236.0,47189.18571428571,48052.596666666665,45869.133,2.9084311746589546,152.48023894757353,257.3193480836351,51.50435600578504,False,Flat,Neutral,Low,Above 200-MA,0.3791614631733277,0.8612250960211403,-0.18942839446335474,2.579912583544499
2021-09-20,Post-Halving 3 (6.25 BTC/block),47460.4,47607.9,42601.3,43507.1,-3953.300000000003,-8.329681165771891,5006.599999999999,46952.72857142857,47862.526666666665,45845.4135,3.275195581520044,-160.05038526506542,173.845401413895,39.04804314410801,False,Large Fall,Neutral,High,Below 200-MA,0.34757221085300644,0.7313338752319724,-1.2889429408494304,10.54900506527547
2021-09-21,Post-Halving 3 (6.25 BTC/block),43509.9,43917.9,39782.3,41435.9,-2074.0,-4.766731249669616,4135.599999999999,46202.18571428571,47619.93,45807.119000000006,3.371653900727025,-568.3105565397636,25.41420982316328,34.36032129046372,False,Fall,Neutral,High,Below 200-MA,0.33102542159480625,0.6632954602959504,-0.7592497532981354,9.504963238251522
2021-09-22,Post-Halving 3 (6.25 BTC/block),41428.3,44000.9,40250.0,43259.9,1831.5999999999983,4.421132414315814,3750.9000000000015,45498.857142857145,47409.816666666666,45778.619000000006,3.466899809685465,-736.1917670080875,-126.90698554308688,41.06978857403655,False,Rise,Neutral,High,Below 200-MA,0.3455973333401506,0.7232134155119142,0.6066826638173968,9.053955870745362
2021-09-23,Post-Halving 3 (6.25 BTC/block),43263.5,44930.7,43108.9,44692.6,1429.0999999999983,3.3032463855212786,1821.799999999996,45073.11428571429,47292.87,45749.504,3.500866986332765,-745.0435214546815,-250.5342927254058,45.75964180899893,False,Rise,Neutral,Medium,Below 200-MA,0.35704315458881003,0.7702772611467339,0.4404898663168892,4.210939937822867
2021-09-24,Post-Halving 3 (6.25 BTC/block),44694.8,45130.4,40863.2,42953.0,-1741.800000000003,-3.8970976489435074,4267.200000000004,44459.71428571428,47088.76333333333,45706.2565,3.543308003709307,-882.2596422153583,-376.87936262339633,41.44655218195859,False,Fall,Neutral,High,Below 200-MA,0.34314551332115595,0.7131318253497545,-0.629963907351066,9.547419386595319
2021-09-25,Post-Halving 3 (6.25 BTC/block),42960.2,43118.1,41726.4,42724.4,-235.79999999999563,-0.5488801262563853,1391.699999999997,43719.15714285715,46937.45333333333,45645.84100000001,3.4869777969719644,-997.9468064328104,-501.0928513852791,40.90098139711462,False,Flat,Neutral,Medium,Below 200-MA,0.34131923096096645,0.7056223710940696,-0.1321943473042014,3.2395100581468363
2021-09-26,Post-Halving 3 (6.25 BTC/block),42722.9,43729.2,40829.5,43581.9,859.0,2.0106313007778027,2899.699999999997,43164.97142857143,46756.87333333333,45579.044,3.435301050594649,-1008.8077264728928,-602.6358264028019,43.88488729444029,False,Rise,Neutral,Medium,Below 200-MA,0.34816978705835283,0.7337910369919254,0.2483206187447308,6.787226522544108
2021-09-27,Post-Halving 3 (6.25 BTC/block),43583.1,44338.6,42633.7,43096.2,-486.9000000000015,-1.1171761531419322,1704.9000000000017,43106.27142857143,46561.01,45504.7505,3.4378430029259057,-1044.565909108598,-691.0218429439611,42.57369948693922,False,Fall,Neutral,Medium,Below 200-MA,0.3442895362169527,0.7178359104303059,-0.21668123065704079,3.9118373865099128
2021-09-28,Post-Halving 3 (6.25 BTC/block),43098.5,43399.5,41144.1,41877.4,-1221.0999999999983,-2.833277260229471,2255.400000000001,43169.34285714286,46326.51,45427.8705,3.466764288162075,-1157.9039050869033,-784.3982553725496,39.39303146054391,False,Fall,Neutral,Medium,Below 200-MA,0.3345525592239562,0.6777986276357794,-0.47180888806961596,5.233128763182016
2021-09-29,Post-Halving 3 (6.25 BTC/block),41871.8,42571.2,40813.1,41250.1,-621.7000000000044,-1.48477017945253,1758.0999999999983,42882.22857142857,46087.93333333333,45328.69,3.470319835656163,-1283.547019826743,-884.2280082633883,37.82663328932975,False,Fall,Neutral,Medium,Below 200-MA,0.3295410678654833,0.657191975603447,-0.2713303433603376,4.198768622318597
2021-09-30,Post-Halving 3 (6.25 BTC/block),41248.0,44097.5,41124.6,43774.7,2526.699999999997,6.125630333591925,2972.900000000001,42751.1,45981.79666666666,45246.5185,3.637141658562209,-1165.965448528019,-940.5754963163146,46.96641321671776,False,Large Rise,Neutral,Medium,Below 200-MA,0.3497100636945931,0.7401244699774723,0.8600853097416503,7.207379751745542
2021-10-01,Post-Halving 3 (6.25 BTC/block),43758.7,48439.2,43310.9,48378.8,4620.100000000006,10.55812901205933,5128.299999999996,43526.21428571428,45979.52,45207.669,4.091894623871085,-693.277146815024,-891.1158264160565,58.8476753955597,False,Large Rise,Neutral,High,Above 200-MA,0.3864921573715339,0.8913680322635573,1.5190517305727276,11.719498065527532
